时间,IBI,SDNN
2025-08-26 13:47:43.975,740.00,50.55
2025-08-26 13:47:44.411,670.00,51.21
2025-08-26 13:47:45.070,780.00,50.57
2025-08-26 13:47:46.029,720.00,49.72
2025-08-26 13:47:46.989,650.00,49.44
2025-08-26 13:47:47.345,830.00,49.46
2025-08-26 13:47:48.656,710.00,49.53
2025-08-26 13:47:48.920,870.00,50.14
2025-08-26 13:47:50.230,770.00,50.38
2025-08-26 13:47:51.149,860.00,50.92
2025-08-26 13:47:52.507,880.00,51.77
2025-08-26 13:47:53.162,870.00,53.06
2025-08-26 13:47:53.465,820.00,54.39
2025-08-26 13:47:54.430,800.00,55.79
2025-08-26 13:47:54.956,660.00,57.68
2025-08-26 13:47:55.787,700.00,59.79
2025-08-26 13:47:56.401,771.00,61.29
2025-08-26 13:47:57.319,749.00,63.67
2025-08-26 13:47:58.019,715.00,66.05
2025-08-26 13:47:58.938,790.00,67.38
2025-08-26 13:47:59.944,830.00,68.47
2025-08-26 13:48:00.556,840.00,69.34
2025-08-26 13:48:01.562,820.00,69.53
2025-08-26 13:48:02.218,840.00,69.92
2025-08-26 13:48:02.877,820.00,69.88
2025-08-26 13:48:03.840,860.00,69.40
2025-08-26 13:48:04.497,720.00,68.59
2025-08-26 13:48:05.459,780.00,67.66
2025-08-26 13:48:06.070,740.00,66.77
2025-08-26 13:48:06.770,880.00,65.23
2025-08-26 13:48:07.686,700.00,63.58
2025-08-26 13:48:08.387,830.00,62.28
2025-08-26 13:48:09.614,850.00,60.97
2025-08-26 13:48:10.315,820.00,59.32
2025-08-26 13:48:10.970,840.00,58.23
2025-08-26 13:48:11.932,880.00,57.32
2025-08-26 13:48:12.588,780.00,56.57
2025-08-26 13:48:13.596,750.00,56.12
2025-08-26 13:48:14.469,680.00,56.11
2025-08-26 13:48:14.864,790.00,56.20
2025-08-26 13:48:15.824,640.00,56.93
2025-08-26 13:48:17.051,780.00,57.63
2025-08-26 13:48:17.402,780.00,58.39
2025-08-26 13:48:18.147,840.00,59.15
2025-08-26 13:48:18.757,820.00,59.88
2025-08-26 13:48:20.639,860.00,60.49
2025-08-26 13:48:20.681,810.00,61.03
2025-08-26 13:48:21.384,790.00,61.43
2025-08-26 13:48:21.996,770.00,62.14
2025-08-26 13:48:22.956,800.00,62.73
2025-08-26 13:48:23.922,700.00,62.98
2025-08-26 13:48:24.227,710.00,63.36
2025-08-26 13:48:24.884,750.00,63.60
2025-08-26 13:48:25.541,660.00,63.50
2025-08-26 13:48:26.546,760.00,63.40
2025-08-26 13:48:27.157,770.00,62.12
2025-08-26 13:48:28.123,830.00,61.08
2025-08-26 13:48:29.084,785.00,60.04
2025-08-26 13:48:29.739,780.00,58.80
2025-08-26 13:48:30.701,840.00,57.90
2025-08-26 13:48:31.401,780.00,56.77
2025-08-26 13:48:32.012,820.00,55.72
2025-08-26 13:48:32.934,820.00,54.89
2025-08-26 13:48:33.635,770.00,54.07
2025-08-26 13:48:34.593,770.00,53.31
2025-08-26 13:48:35.560,770.00,52.47
2025-08-26 13:48:36.172,810.00,51.30
2025-08-26 13:48:36.872,780.00,50.08
2025-08-26 13:48:37.789,820.00,47.69
2025-08-26 13:48:38.488,840.00,45.36
2025-08-26 13:48:39.715,830.00,43.69
2025-08-26 13:48:40.369,850.00,42.00
2025-08-26 13:48:41.116,810.00,40.29
2025-08-26 13:48:41.728,670.00,39.81
2025-08-26 13:48:42.731,800.00,39.15
2025-08-26 13:48:43.653,780.00,38.83
2025-08-26 13:48:44.047,780.00,38.45
2025-08-26 13:48:44.966,790.00,37.93
2025-08-26 13:48:45.885,830.00,37.45
2025-08-26 13:48:46.584,840.00,37.07
2025-08-26 13:48:47.589,860.00,37.05
2025-08-26 13:48:48.247,880.00,37.45
